* Barcode = NA
* Block Type = Fast 96-Well Block (0.1mL)
* Calibration Background is expired  = No
* Calibration Background performed on = 02-18-2022
* Calibration Normalization FAM-ROX is expired = Yes
* Calibration Normalization FAM-ROX performed on = 01-27-2021
* Calibration Normalization VIC-ROX is expired = Yes
* Calibration Normalization VIC-ROX performed on = 01-27-2021
* Calibration Pure Dye FAM is expired = Yes
* Calibration Pure Dye FAM performed on = 01-27-2021
* Calibration Pure Dye ROX is expired = Yes
* Calibration Pure Dye ROX performed on = 01-27-2021
* Calibration Pure Dye VIC is expired = Yes
* Calibration Pure Dye VIC performed on = 01-27-2021
* Calibration ROI is expired  = No
* Calibration ROI performed on = 02-18-2022
* Calibration Uniformity is expired  = Yes
* Calibration Uniformity performed on = 01-27-2021
* Chemistry = TAQMAN
* Comment = NA
* Date Created = 02-23-2022 13:02:58 PM EST
* Date Modified = 02-23-2022 16:36:10 PM EST
* Experiment File Name = E:\2022-02-22 TSV high-low background.eds
* Experiment Name = 2022-02-22 TSV high-low background
* Experiment Run Start Time = 02-23-2022 23:14:49 PM EST
* Experiment Run Stop Time = 02-24-2022 00:48:46 AM EST
* Experiment Type = Standard Curve
* Instrument Name = 285881139
* Instrument Serial Number = 285881139
* Instrument Type = QuantStudio 12K Flex
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Analysis is performed = Stage 1, Step 1
* User Name = NA

[Multicomponent Data]
Well	Well Position	Cycle	ROX	FAM	VIC
11	      A11	23			
12	      A12	23			
13	      B1	23	418,464.281	25,872,610.000	4,544,983.500
14	      B2	23	411,500.688	22,398,774.000	4,983,222.500
15	      B3	23	415,524.750	24,017,844.000	4,735,032.000
16	      B4	23	420,822.875	24,683,584.000	4,438,312.500
17	      B5	23	461,165.812	24,626,114.000	4,475,362.000
18	      B6	23	458,263.562	25,744,080.000	4,326,375.000
19	      B7	23			
20	      B8	23			
21	      B9	23			
22	      B10	23			
23	      B11	23			
24	      B12	23			
25	      C1	23	416,315.188	23,137,582.000	4,664,924.500
26	      C2	23	432,523.594	21,343,816.000	5,128,310.000
27	      C3	23	435,701.656	23,218,980.000	4,196,697.500
28	      C4	23	428,551.719	23,887,898.000	4,276,923.000
29	      C5	23	465,716.531	23,179,438.000	4,244,360.000
30	      C6	23	431,032.938	23,349,816.000	4,153,311.500
31	      C7	23			
32	      C8	23			
33	      C9	23			
34	      C10	23			
35	      C11	23			
36	      C12	23			
37	      D1	23	384,440.750	20,049,386.000	4,390,206.500
38	      D2	23	347,706.469	20,349,228.000	4,245,883.500
39	      D3	23	391,330.375	21,327,424.000	4,014,392.000
40	      D4	23	439,871.094	20,482,906.000	4,611,039.000
41	      D5	23	408,149.469	21,583,194.000	3,912,533.750
42	      D6	23	423,236.250	21,832,846.000	4,120,030.500
43	      D7	23			
44	      D8	23			
45	      D9	23			
46	      D10	23			
47	      D11	23			
48	      D12	23			
49	      E1	23	432,590.969	20,811,888.000	4,676,718.000
50	      E2	23	401,976.969	17,646,870.000	4,820,844.500
51	      E3	23	473,371.562	18,272,872.000	4,807,250.000
52	      E4	23	415,818.688	18,957,866.000	4,379,638.500
53	      E5	23	455,280.500	19,896,692.000	4,623,254.000
54	      E6	23	459,877.000	20,170,008.000	4,625,822.500
55	      E7	23			
56	      E8	23			
57	      E9	23			
58	      E10	23			
59	      E11	23			
60	      E12	23			
61	      F1	23	65,962.781	7,922,891.500	499,547.531
62	      F2	23	343,514.812	8,697,798.000	3,139,197.500
63	      F3	23	423,630.156	12,153,014.000	3,758,122.250
64	      F4	23			
65	      F5	23			
66	      F6	23			
67	      F7	23			
68	      F8	23			
69	      F9	23			
70	      F10	23			
71	      F11	23			
72	      F12	23			
73	      G1	23	56,655.445	7,088,415.000	672,402.062
74	      G2	23	67,961.719	7,220,779.000	503,073.750
75	      G3	23	66,808.930	6,922,508.000	508,904.844
76	      G4	23			
77	      G5	23			
78	      G6	23			
79	      G7	23			
80	      G8	23			
81	      G9	23			
82	      G10	23			
83	      G11	23			
84	      G12	23			
85	      H1	23	6,689.401	7,080,480.000	525,902.438
86	      H2	23	59,277.742	6,666,783.500	574,415.500
87	      H3	23	88,174.867	6,819,448.000	544,974.000
88	      H4	23			
89	      H5	23			
90	      H6	23			
91	      H7	23			
92	      H8	23			
93	      H9	23			
94	      H10	23			
95	      H11	23			
96	      H12	23			
1	      A1	24	405,495.438	27,933,434.000	4,135,318.500
2	      A2	24	371,713.500	23,151,558.000	4,409,096.000
3	      A3	24	426,998.531	23,852,286.000	4,977,825.000
4	      A4	24	402,180.312	26,122,586.000	4,551,551.500
5	      A5	24	426,610.906	27,135,282.000	4,538,003.000
6	      A6	24	452,044.812	27,728,622.000	4,576,095.000
7	      A7	24			
8	      A8	24			
9	      A9	24			
10	      A10	24			
11	      A11	24			
12	      A12	24			
13	      B1	24	419,665.906	25,958,282.000	4,596,552.500
14	      B2	24	412,656.656	22,418,616.000	5,050,898.500
15	      B3	24	417,755.562	24,077,358.000	4,798,608.500
16	      B4	24	422,484.375	24,770,554.000	4,496,654.000
17	      B5	24	462,496.344	24,766,700.000	4,534,045.500
18	      B6	24	460,916.406	25,837,596.000	4,381,162.000
19	      B7	24			
20	      B8	24			
21	      B9	24			
22	      B10	24			
23	      B11	24			
24	      B12	24			
25	      C1	24	418,343.500	23,187,472.000	4,725,429.500
26	      C2	24	434,184.844	21,358,634.000	5,205,722.000
27	      C3	24	438,169.156	23,296,474.000	4,263,101.500
28	      C4	24	430,495.406	23,942,810.000	4,333,615.500
29	      C5	24	468,762.281	23,223,932.000	4,299,268.500
30	      C6	24	432,974.375	23,436,450.000	4,212,757.000
31	      C7	24			
32	      C8	24			
33	      C9	24			
34	      C10	24			
35	      C11	24			
36	      C12	24			
37	      D1	24	386,643.156	20,076,278.000	4,453,689.500
38	      D2	24	349,443.656	20,358,036.000	4,311,181.500
39	      D3	24	393,095.156	21,353,164.000	4,071,421.500
40	      D4	24	441,798.500	20,524,048.000	4,677,342.500
41	      D5	24	409,651.500	21,659,788.000	3,968,085.000
42	      D6	24	425,308.312	21,900,870.000	4,171,201.000
43	      D7	24			
44	      D8	24			
45	      D9	24			
46	      D10	24			
47	      D11	24			
48	      D12	24			
49	      E1	24	434,280.344	20,869,590.000	4,743,102.500
50	      E2	24	403,626.594	17,658,318.000	4,891,642.500
51	      E3	24	475,518.875	18,296,220.000	4,884,555.500
52	      E4	24	418,043.594	18,989,202.000	4,443,990.500
53	      E5	24	457,368.375	19,955,888.000	4,690,122.000
54	      E6	24	461,003.250	20,221,192.000	4,688,819.500
55	      E7	24			
56	      E8	24			
57	      E9	24			
58	      E10	24			
59	      E11	24			
60	      E12	24			
61	      F1	24	66,323.398	8,077,679.500	504,698.594
62	      F2	24	369,702.531	9,150,077.000	3,390,123.500
63	      F3	24	433,514.656	12,774,796.000	3,850,839.000
64	      F4	24			
65	      F5	24			
66	      F6	24			
67	      F7	24			
68	      F8	24			
69	      F9	24			
70	      F10	24			
71	      F11	24			
72	      F12	24			
73	      G1	24	80,462.367	7,291,607.000	890,915.188
74	      G2	24	68,535.164	7,374,057.500	508,185.750
75	      G3	24	67,864.641	7,059,582.000	521,180.281
76	      G4	24			
77	      G5	24			
78	      G6	24			
79	      G7	24			
80	      G8	24			
81	      G9	24			
82	      G10	24			
83	      G11	24			
84	      G12	24			
85	      H1	24	8,148.559	7,218,956.000	545,963.188
86	      H2	24	60,056.406	6,815,496.500	583,903.062
87	      H3	24	88,192.016	6,952,915.000	550,910.750
88	      H4	24			
89	      H5	24			
90	      H6	24			
91	      H7	24			
92	      H8	24			
93	      H9	24			
94	      H10	24			
95	      H11	24			
96	      H12	24			
1	      A1	25	407,357.062	28,282,036.000	4,164,932.250
2	      A2	25	372,543.062	23,196,260.000	4,448,011.000
3	      A3	25	429,223.906	23,907,500.000	5,031,960.500
4	      A4	25	404,144.531	26,224,702.000	4,596,284.500
5	      A5	25	428,125.844	27,259,922.000	4,584,896.500
6	      A6	25	453,830.125	27,845,484.000	4,618,543.500
7	      A7	25			
8	      A8	25			
9	      A9	25			
10	      A10	25			
11	      A11	25			
12	      A12	25			
13	      B1	25	421,168.781	26,013,952.000	4,642,662.000
14	      B2	25	414,554.750	22,435,170.000	5,103,627.000
15	      B3	25	419,734.719	24,115,410.000	4,847,520.000
16	      B4	25	424,131.250	24,834,220.000	4,543,744.500
17	      B5	25	463,544.781	24,872,294.000	4,581,526.500
18	      B6	25	462,584.812	25,898,840.000	4,429,961.000
19	      B7	25			
20	      B8	25			
21	      B9	25			
22	      B10	25			
23	      B11	25			
24	      B12	25			
25	      C1	25	420,229.812	23,212,962.000	4,774,978.500
26	      C2	25	435,986.625	21,358,580.000	5,270,958.500
27	      C3	25	440,105.844	23,347,290.000	4,320,036.000
28	      C4	25	431,407.719	23,992,244.000	4,380,774.000
29	      C5	25	470,057.812	23,256,192.000	4,349,831.500
30	      C6	25	434,317.250	23,491,646.000	4,268,716.500
31	      C7	25			
32	      C8	25			
33	      C9	25			
34	      C10	25			
35	      C11	25			
36	      C12	25			
37	      D1	25	387,750.875	20,095,984.000	4,505,552.000
38	      D2	25	350,379.594	20,349,132.000	4,367,334.500
39	      D3	25	394,479.625	21,372,594.000	4,118,317.500
40	      D4	25	442,474.719	20,560,122.000	4,730,380.000
41	      D5	25	410,294.219	21,702,410.000	4,015,022.500
42	      D6	25	426,341.281	21,947,950.000	4,218,871.500
43	      D7	25			
44	      D8	25			
45	      D9	25			
46	      D10	25			
47	      D11	25			
48	      D12	25			
49	      E1	25	434,854.469	20,903,538.000	4,803,360.000
50	      E2	25	405,101.469	17,665,976.000	4,949,271.500
51	      E3	25	477,545.625	18,320,572.000	4,947,269.500
52	      E4	25	418,381.438	19,017,066.000	4,498,884.500
53	      E5	25	458,937.719	19,994,626.000	4,752,563.500
54	      E6	25	461,924.062	20,237,774.000	4,742,187.000
55	      E7	25			
56	      E8	25			
57	      E9	25			
58	      E10	25			
59	      E11	25			
60	      E12	25			
61	      F1	25	66,643.227	8,225,539.500	509,258.969
62	      F2	25	389,935.281	9,593,470.000	3,585,188.750
63	      F3	25	439,996.438	13,352,421.000	3,912,516.000
64	      F4	25			
65	      F5	25			
66	      F6	25			
67	      F7	25			
68	      F8	25			
69	      F9	25			
70	      F10	25			
71	      F11	25			
72	      F12	25			
73	      G1	25	108,086.586	7,524,618.000	1,142,445.125
74	      G2	25	69,013.172	7,513,620.000	514,026.375
75	      G3	25	72,608.641	7,201,028.000	566,651.875
76	      G4	25			
77	      G5	25			
78	      G6	25			
79	      G7	25			
80	      G8	25			
81	      G9	25			
82	      G10	25			
83	      G11	25			
84	      G12	25			
85	      H1	25	12,430.897	7,358,335.000	595,483.312
86	      H2	25	61,642.379	6,945,587.500	602,343.438
87	      H3	25	88,273.469	7,085,165.000	556,169.750
88	      H4	25			
89	      H5	25			
90	      H6	25			
91	      H7	25			
92	      H8	25			
93	      H9	25			
94	      H10	25			
95	      H11	25			
96	      H12	25			
1	      A1	26	409,340.031	28,556,970.000	4,193,460.500
2	      A2	26	373,595.219	23,218,190.000	4,478,682.000
3	      A3	26	430,513.969	23,929,758.000	5,081,658.500
4	      A4	26	405,336.719	26,289,178.000	4,635,581.500
5	      A5	26	429,015.375	27,342,336.000	4,624,610.500
6	      A6	26	455,156.750	27,935,446.000	4,652,880.000
7	      A7	26			
8	      A8	26			
9	      A9	26			
10	      A10	26			
11	      A11	26			
12	      A12	26			
13	      B1	26	422,085.375	26,058,398.000	4,688,764.000
14	      B2	26	416,112.594	22,438,388.000	5,144,953.000
15	      B3	26	421,192.469	24,128,324.000	4,893,568.000
16	      B4	26	425,331.844	24,868,192.000	4,586,538.000
17	      B5	26	464,267.125	24,956,318.000	4,621,829.500
18	      B6	26	464,449.469	25,946,814.000	4,469,207.000
19	      B7	26			
20	      B8	26			
21	      B9	26			
22	      B10	26			
23	      B11	26			
24	      B12	26			
25	      C1	26	421,534.281	23,219,144.000	4,821,763.000
26	      C2	26	437,337.781	21,354,058.000	5,325,588.500
27	      C3	26	441,582.594	23,373,226.000	4,367,771.500
28	      C4	26	432,353.875	24,005,278.000	4,426,028.500
29	      C5	26	471,225.688	23,279,306.000	4,394,268.500
30	      C6	26	435,264.219	23,527,856.000	4,313,978.000
31	      C7	26			
32	      C8	26			
33	      C9	26			
34	      C10	26			
35	      C11	26			
36	      C12	26			
37	      D1	26	389,170.281	20,111,538.000	4,545,455.500
38	      D2	26	352,306.156	20,345,076.000	4,415,270.500
39	      D3	26	395,689.031	21,378,918.000	4,158,257.000
40	      D4	26	442,640.219	20,589,234.000	4,777,035.000
41	      D5	26	411,579.094	21,730,654.000	4,059,721.750
42	      D6	26	427,808.719	21,979,300.000	4,264,070.000
43	      D7	26			
44	      D8	26			
45	      D9	26			
46	      D10	26			
47	      D11	26			
48	      D12	26			
49	      E1	26	436,075.656	20,930,658.000	4,853,871.500
50	      E2	26	406,728.750	17,670,342.000	4,999,598.000
51	      E3	26	479,280.031	18,335,974.000	5,005,136.000
52	      E4	26	419,394.344	19,025,030.000	4,549,775.500
53	      E5	26	460,737.719	20,018,346.000	4,807,338.500
54	      E6	26	464,179.219	20,260,700.000	4,790,407.000
55	      E7	26			
56	      E8	26			
57	      E9	26			
58	      E10	26			
59	      E11	26			
60	      E12	26			
61	      F1	26	66,823.789	8,366,831.000	514,363.219
62	      F2	26	404,355.312	10,016,065.000	3,728,515.750
63	      F3	26	444,392.719	13,865,350.000	3,964,578.000
64	      F4	26			
65	      F5	26			
66	      F6	26			
67	      F7	26			
68	      F8	26			
69	      F9	26			
70	      F10	26			
71	      F11	26			
72	      F12	26			
73	      G1	26	138,245.781	7,775,993.500	1,424,005.250
74	      G2	26	69,123.484	7,643,142.000	521,009.469
75	      G3	26	91,132.852	7,339,357.000	735,970.938
76	      G4	26			
77	      G5	26			
78	      G6	26			
79	      G7	26			
80	      G8	26			
81	      G9	26			
82	      G10	26			
83	      G11	26			
84	      G12	26			
85	      H1	26	24,632.775	7,487,033.000	709,158.938
86	      H2	26	65,754.828	7,062,021.500	646,208.438
87	      H3	26	88,527.133	7,208,530.500	562,204.812
88	      H4	26			
89	      H5	26			
90	      H6	26			
91	      H7	26			
92	      H8	26			
93	      H9	26			
94	      H10	26			
95	      H11	26			
96	      H12	26			
1	      A1	27	412,714.688	28,795,682.000	4,220,290.000
2	      A2	27	374,071.844	23,239,700.000	4,504,022.500
3	      A3	27	431,238.656	23,965,184.000	5,123,886.500
4	      A4	27	407,409.875	26,345,090.000	4,669,631.000
5	      A5	27	430,748.094	27,429,102.000	4,662,858.500
6	      A6	27	456,385.500	28,029,806.000	4,683,642.500
7	      A7	27			
8	      A8	27			
9	      A9	27			
10	      A10	27			
11	      A11	27			
12	      A12	27			
13	      B1	27	423,439.250	26,107,666.000	4,723,363.500
14	      B2	27	417,521.062	22,439,692.000	5,186,695.500
15	      B3	27	422,325.844	24,150,462.000	4,935,117.500
16	      B4	27	426,811.719	24,905,506.000	4,626,203.000
17	      B5	27	465,727.156	25,027,042.000	4,657,875.500
18	      B6	27	465,999.250	25,989,854.000	4,505,785.000
19	      B7	27			
20	      B8	27			
21	      B9	27			
22	      B10	27			
23	      B11	27			
24	      B12	27			
25	      C1	27	422,818.719	23,235,390.000	4,863,330.500
26	      C2	27	438,835.938	21,360,398.000	5,376,726.000
27	      C3	27	443,947.812	23,409,752.000	4,411,517.000
28	      C4	27	433,717.625	24,030,864.000	4,465,384.500
29	      C5	27	472,490.094	23,296,284.000	4,435,683.000
30	      C6	27	437,179.406	23,557,128.000	4,357,287.000
31	      C7	27			
32	      C8	27			
33	      C9	27			
34	      C10	27			
35	      C11	27			
36	      C12	27			
37	      D1	27	389,778.062	20,117,648.000	4,586,457.500
38	      D2	27	353,195.156	20,354,134.000	4,460,222.500
39	      D3	27	397,116.000	21,395,170.000	4,197,091.500
40	      D4	27	444,176.281	20,595,086.000	4,824,267.500
41	      D5	27	413,042.375	21,748,038.000	4,105,970.750
42	      D6	27	429,291.625	22,001,846.000	4,302,263.000
43	      D7	27			
44	      D8	27			
45	      D9	27			
46	      D10	27			
47	      D11	27			
48	      D12	27			
49	      E1	27	436,329.250	20,948,296.000	4,905,850.500
50	      E2	27	408,284.125	17,673,292.000	5,045,777.000
51	      E3	27	480,773.719	18,338,486.000	5,059,608.500
52	      E4	27	420,816.156	19,023,526.000	4,595,501.000
53	      E5	27	462,087.156	20,030,166.000	4,856,412.500
54	      E6	27	465,029.938	20,266,022.000	4,834,262.000
55	      E7	27			
56	      E8	27			
57	      E9	27			
58	      E10	27			
59	      E11	27			
60	      E12	27			
61	      F1	27	67,132.523	8,499,506.000	518,665.906
62	      F2	27	413,623.219	10,405,538.000	3,812,617.500
63	      F3	27	448,801.531	14,350,887.000	4,009,829.500
64	      F4	27			
65	      F5	27			
66	      F6	27			
67	      F7	27			
68	      F8	27			
69	      F9	27			
70	      F10	27			
71	      F11	27			
72	      F12	27			
73	      G1	27	171,538.391	8,052,255.500	1,740,963.750
74	      G2	27	69,547.969	7,775,949.000	526,147.375
75	      G3	27	126,524.289	7,483,416.500	1,049,639.000
76	      G4	27			
77	      G5	27			
78	      G6	27			
79	      G7	27			
80	      G8	27			
81	      G9	27			
82	      G10	27			
83	      G11	27			
84	      G12	27			
85	      H1	27	42,107.742	7,610,845.000	870,315.625
86	      H2	27	75,915.820	7,186,344.500	741,289.625
87	      H3	27	88,832.164	7,329,930.500	568,478.125
88	      H4	27			
89	      H5	27			
90	      H6	27			
91	      H7	27			
92	      H8	27			
93	      H9	27			
94	      H10	27			
95	      H11	27			
96	      H12	27			
1	      A1	28	413,762.250	29,001,872.000	4,246,137.500
2	      A2	28	373,953.625	23,256,814.000	4,530,674.500
3	      A3	28	432,468.406	23,989,160.000	5,157,081.000
4	      A4	28	408,787.688	26,386,758.000	4,694,925.500
5	      A5	28	432,296.094	27,498,030.000	4,700,217.500
6	      A6	28	457,994.312	28,095,360.000	4,717,824.000
7	      A7	28			
8	      A8	28			
9	      A9	28			
10	      A10	28			
11	      A11	28			
12	      A12	28			
13	      B1	28	423,768.438	26,142,438.000	4,755,533.500
14	      B2	28	418,691.594	22,446,402.000	5,227,112.000
15	      B3	28	423,101.344	24,174,522.000	4,968,115.000
16	      B4	28	428,112.438	24,941,538.000	4,661,081.500
17	      B5	28	465,951.500	25,072,804.000	4,693,181.000
18	      B6	28	467,101.406	26,025,474.000	4,539,426.000
19	      B7	28			
20	      B8	28			
21	      B9	28			
22	      B10	28			
23	      B11	28			
24	      B12	28			
25	      C1	28	423,322.219	23,256,756.000	4,898,513.000
26	      C2	28	439,992.000	21,360,178.000	5,417,056.500
27	      C3	28	444,944.031	23,439,082.000	4,445,771.500
28	      C4	28	434,361.625	24,045,262.000	4,493,875.000
29	      C5	28	473,995.750	23,317,428.000	4,470,181.500
30	      C6	28	437,837.406	23,578,480.000	4,395,857.000
31	      C7	28			
32	      C8	28			
33	      C9	28			
34	      C10	28			
35	      C11	28			
36	      C12	28			
37	      D1	28	389,765.188	20,119,980.000	4,625,039.000
38	      D2	28	354,169.250	20,364,244.000	4,493,472.500
39	      D3	28	398,071.500	21,409,070.000	4,226,891.000
40	      D4	28	444,695.250	20,607,096.000	4,864,670.500
41	      D5	28	414,546.219	21,770,578.000	4,146,440.500
42	      D6	28	429,568.250	22,024,616.000	4,338,468.500
43	      D7	28			
44	      D8	28			
45	      D9	28			
46	      D10	28			
47	      D11	28			
48	      D12	28			
49	      E1	28	436,129.812	20,973,890.000	4,947,501.500
50	      E2	28	408,063.844	17,699,716.000	5,082,327.500
51	      E3	28	481,179.156	18,346,940.000	5,105,575.500
52	      E4	28	421,357.969	19,045,864.000	4,634,657.500
53	      E5	28	463,034.625	20,050,098.000	4,901,673.500
54	      E6	28	465,368.344	20,273,048.000	4,873,965.500
55	      E7	28			
56	      E8	28			
57	      E9	28			
58	      E10	28			
59	      E11	28			
60	      E12	28			
61	      F1	28	67,490.336	8,632,949.000	523,635.062
62	      F2	28	418,587.188	10,761,152.000	3,867,683.250
63	      F3	28	452,508.500	14,805,791.000	4,048,982.750
64	      F4	28			
65	      F5	28			
66	      F6	28			
67	      F7	28			
68	      F8	28			
69	      F9	28			
70	      F10	28			
71	      F11	28			
72	      F12	28			
73	      G1	28	209,304.062	8,352,110.000	2,092,943.250
74	      G2	28	70,388.469	7,895,444.500	531,863.438
75	      G3	28	172,911.500	7,656,323.000	1,461,969.000
76	      G4	28			
77	      G5	28			
78	      G6	28			
79	      G7	28			
80	      G8	28			
81	      G9	28			
82	      G10	28			
83	      G11	28			
84	      G12	28			
85	      H1	28	61,317.312	7,737,042.000	1,042,272.188
86	      H2	28	93,800.430	7,293,788.000	906,875.312
87	      H3	28	89,029.258	7,445,328.500	575,183.750
88	      H4	28			
89	      H5	28			
90	      H6	28			
91	      H7	28			
92	      H8	28			
93	      H9	28			
94	      H10	28			
95	      H11	28			
96	      H12	28			
1	      A1	29	415,200.406	29,174,938.000	4,270,327.000
2	      A2	29	375,036.688	23,272,982.000	4,550,873.500
3	      A3	29	434,068.094	24,000,680.000	5,187,929.000
4	      A4	29	409,641.844	26,424,548.000	4,719,772.500
5	      A5	29	434,472.219	27,550,724.000	4,728,177.000
6	      A6	29	459,471.562	28,142,652.000	4,742,271.500
7	      A7	29			
8	      A8	29			
9	      A9	29			
10	      A10	29			
11	      A11	29			
12	      A12	29			
13	      B1	29	424,315.844	26,178,688.000	4,782,558.500
14	      B2	29	420,465.812	22,444,916.000	5,259,771.000
15	      B3	29	424,244.219	24,193,394.000	4,994,456.500
16	      B4	29	428,807.938	24,965,826.000	4,692,070.500
17	      B5	29	466,753.312	25,117,974.000	4,719,157.500
18	      B6	29	468,561.875	26,049,196.000	4,567,372.500
19	      B7	29			
20	      B8	29			
21	      B9	29			
22	      B10	29			
23	      B11	29			
24	      B12	29			
25	      C1	29	424,451.844	23,272,570.000	4,929,949.500
26	      C2	29	440,838.031	21,360,288.000	5,453,922.500
27	      C3	29	445,786.344	23,456,984.000	4,479,522.000
28	      C4	29	435,184.750	24,069,320.000	4,523,693.000
29	      C5	29	475,521.375	23,336,592.000	4,499,965.500
30	      C6	29	439,771.781	23,601,100.000	4,427,260.000
31	      C7	29			
32	      C8	29			
33	      C9	29			
34	      C10	29			
35	      C11	29			
36	      C12	29			
37	      D1	29	390,622.688	20,131,688.000	4,653,531.500
38	      D2	29	355,320.969	20,360,704.000	4,526,025.000
39	      D3	29	398,591.125	21,423,438.000	4,256,033.000
40	      D4	29	445,916.438	20,628,994.000	4,898,525.500
41	      D5	29	416,104.906	21,798,258.000	4,184,497.750
42	      D6	29	429,739.469	22,049,636.000	4,369,343.500
43	      D7	29			
44	      D8	29			
45	      D9	29			
46	      D10	29			
47	      D11	29			
48	      D12	29			
49	      E1	29	437,215.781	20,982,728.000	4,984,502.500
50	      E2	29	409,979.594	17,697,468.000	5,116,930.000
51	      E3	29	482,151.000	18,341,056.000	5,150,978.500
52	      E4	29	422,087.688	19,050,476.000	4,668,464.500
53	      E5	29	463,554.719	20,050,654.000	4,942,481.000
54	      E6	29	466,160.969	20,273,524.000	4,909,367.500
55	      E7	29			
56	      E8	29			
57	      E9	29			
58	      E10	29			
59	      E11	29			
60	      E12	29			
61	      F1	29	68,343.711	8,768,519.000	529,275.375
62	      F2	29	422,740.125	11,080,079.000	3,910,031.750
63	      F3	29	456,105.688	15,211,643.000	4,086,253.250
64	      F4	29			
65	      F5	29			
66	      F6	29			
67	      F7	29			
68	      F8	29			
69	      F9	29			
70	      F10	29			
71	      F11	29			
72	      F12	29			
73	      G1	29	246,788.109	8,656,152.000	2,444,703.500
74	      G2	29	70,836.125	8,013,712.500	537,303.875
75	      G3	29	223,791.828	7,840,077.500	1,921,774.875
76	      G4	29			
77	      G5	29			
78	      G6	29			
79	      G7	29			
80	      G8	29			
81	      G9	29			
82	      G10	29			
83	      G11	29			
84	      G12	29			
85	      H1	29	81,510.859	7,851,572.000	1,226,446.000
86	      H2	29	113,587.961	7,396,125.500	1,087,863.500
87	      H3	29	90,230.484	7,549,914.500	586,020.312
88	      H4	29			
89	      H5	29			
90	      H6	29			
91	      H7	29			
92	      H8	29			
93	      H9	29			
94	      H10	29			
95	      H11	29			
96	      H12	29			
1	      A1	30	416,891.531	29,321,632.000	4,287,019.500
2	      A2	30	375,970.344	23,281,244.000	4,569,565.000
3	      A3	30	434,050.531	24,017,780.000	5,216,258.000
4	      A4	30	410,397.781	26,457,006.000	4,742,477.500
5	      A5	30	435,885.469	27,585,044.000	4,757,536.500
6	      A6	30	460,239.469	28,185,522.000	4,766,755.500
7	      A7	30			
8	      A8	30			
9	      A9	30			
10	      A10	30			
11	      A11	30			
12	      A12	30			
13	      B1	30	425,553.438	26,198,300.000	4,804,631.500
14	      B2	30	421,446.938	22,443,138.000	5,289,928.000
15	      B3	30	425,848.656	24,201,512.000	5,027,064.000
16	      B4	30	429,526.094	24,986,074.000	4,723,249.500
17	      B5	30	466,587.938	25,148,010.000	4,752,470.500
18	      B6	30	469,112.656	26,068,756.000	4,594,445.500
19	      B7	30			
20	      B8	30			
21	      B9	30			
22	      B10	30			
23	      B11	30			
24	      B12	30			
25	      C1	30	425,148.969	23,276,042.000	4,959,028.000
26	      C2	30	441,478.094	21,361,592.000	5,491,488.500
27	      C3	30	445,700.125	23,479,324.000	4,511,120.000
28	      C4	30	435,613.656	24,092,980.000	4,554,542.000
29	      C5	30	476,613.438	23,335,614.000	4,530,968.000
30	      C6	30	440,146.438	23,617,588.000	4,462,817.500
31	      C7	30			
32	      C8	30			
33	      C9	30			
34	      C10	30			
35	      C11	30			
36	      C12	30			
37	      D1	30	391,160.156	20,139,596.000	4,678,161.500
38	      D2	30	355,370.344	20,354,404.000	4,559,923.000
39	      D3	30	398,969.625	21,428,576.000	4,286,928.500
40	      D4	30	446,533.500	20,636,354.000	4,933,795.500
41	      D5	30	417,109.344	21,809,882.000	4,221,261.500
42	      D6	30	431,234.531	22,071,092.000	4,398,701.000
43	      D7	30			
44	      D8	30			
45	      D9	30			
46	      D10	30			
47	      D11	30			
48	      D12	30			
49	      E1	30	437,351.406	20,991,560.000	5,018,663.000
50	      E2	30	410,729.344	17,687,912.000	5,156,269.500
51	      E3	30	483,033.469	18,347,130.000	5,192,151.000
52	      E4	30	422,616.219	19,042,656.000	4,702,424.000
53	      E5	30	464,519.156	20,056,546.000	4,977,431.500
54	      E6	30	466,119.469	20,275,094.000	4,945,680.000
55	      E7	30			
56	      E8	30			
57	      E9	30			
58	      E10	30			
59	      E11	30			
60	      E12	30			
61	      F1	30	69,615.461	8,882,094.000	540,346.812
62	      F2	30	426,416.062	11,401,508.000	3,953,671.500
63	      F3	30	458,364.219	15,596,651.000	4,120,432.500
64	      F4	30			
65	      F5	30			
66	      F6	30			
67	      F7	30			
68	      F8	30			
69	      F9	30			
70	      F10	30			
71	      F11	30			
72	      F12	30			
73	      G1	30	276,255.531	8,949,050.000	2,721,595.000
74	      G2	30	71,262.789	8,130,180.500	542,189.312
75	      G3	30	273,727.094	8,056,534.000	2,369,720.750
76	      G4	30			
77	      G5	30			
78	      G6	30			
79	      G7	30			
80	      G8	30			
81	      G9	30			
82	      G10	30			
83	      G11	30			
84	      G12	30			
85	      H1	30	102,965.547	7,982,375.000	1,417,220.500
86	      H2	30	133,094.891	7,504,047.000	1,274,337.125
87	      H3	30	93,438.781	7,656,290.000	617,941.938
88	      H4	30			
89	      H5	30			
90	      H6	30			
91	      H7	30			
92	      H8	30			
93	      H9	30			
94	      H10	30			
95	      H11	30			
96	      H12	30			
1	      A1	31	417,950.062	29,460,736.000	4,296,343.500
2	      A2	31	376,095.031	23,293,820.000	4,584,096.000
