* Barcode = NA
* Block Type = Fast 96-Well Block (0.1mL)
* Calibration Background is expired  = No
* Calibration Background performed on = 02-24-2022
* Calibration Normalization FAM-ROX is expired = No
* Calibration Normalization FAM-ROX performed on = 02-24-2022
* Calibration Normalization VIC-ROX is expired = No
* Calibration Normalization VIC-ROX performed on = 02-24-2022
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 02-24-2022
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 02-24-2022
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 02-24-2022
* Calibration ROI is expired  = No
* Calibration ROI performed on = 02-24-2022
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 02-24-2022
* Chemistry = TAQMAN
* Comment = NA
* Date Created = 04-27-2022 15:15:13 PM EDT
* Date Modified = 04-27-2022 16:49:39 PM EDT
* Experiment File Name = D:\Applied Biosystems\QuantStudio 12K Flex Software\User Files\experiments\2022-04-27_TSV_false positive-2.eds
* Experiment Name = 2022-04-27_TSV_false positive-2
* Experiment Run Start Time = 04-27-2022 23:32:50 PM EDT
* Experiment Run Stop Time = 04-28-2022 01:06:17 AM EDT
* Experiment Type = Standard Curve
* Instrument Name = 285881139
* Instrument Serial Number = 285881139
* Instrument Type = QuantStudio 12K Flex
* Passive Reference = ROX
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Analysis is performed = Stage 1, Step 1
* User Name = NA

[Multicomponent Data]
Well	Well Position	Cycle	ROX	FAM	VIC
63	      F3	36	339,317.438	2,087,846.875	3,207,073.750
64	      F4	36	478,031.719	2,278,580.000	4,582,692.500
65	      F5	36	323,121.250	2,474,190.500	3,006,202.750
66	      F6	36	150,231.578	1,907,408.625	1,329,498.375
67	      F7	36	166,101.891	1,857,202.750	1,473,823.625
68	      F8	36	217,110.406	1,892,332.750	1,940,402.500
69	      F9	36	296,743.000	1,745,249.000	2,826,013.250
70	      F10	36	356,900.500	1,903,148.375	3,409,642.500
71	      F11	36			
72	      F12	36			
73	      G1	36	350,074.500	1,952,725.000	3,260,763.000
74	      G2	36	190,775.562	2,120,830.750	1,637,166.750
75	      G3	36	214,524.406	2,416,751.500	1,900,808.500
76	      G4	36	167,240.844	2,633,897.250	1,466,601.500
77	      G5	36	409,417.156	2,457,061.750	3,898,572.750
78	      G6	36	282,502.844	2,447,815.250	2,644,986.750
79	      G7	36	160,844.812	1,920,475.875	1,387,142.500
80	      G8	36	229,227.969	1,964,334.375	1,980,771.250
81	      G9	36	252,854.125	2,022,769.250	2,349,604.000
82	      G10	36	360,275.750	2,109,060.750	3,406,498.250
83	      G11	36			
84	      G12	36			
85	      H1	36	217,764.781	2,206,710.500	1,953,232.500
86	      H2	36	350,834.406	2,376,811.000	3,289,247.250
87	      H3	36	158,587.922	2,939,724.250	1,334,263.750
88	      H4	36	447,819.156	2,562,452.750	4,251,349.000
89	      H5	36	407,253.250	2,797,554.250	3,926,728.250
90	      H6	36	129,625.984	1,994,225.250	1,169,790.625
91	      H7	36	343,596.000	1,742,344.500	3,382,892.750
92	      H8	36	282,178.844	1,830,066.000	2,639,510.250
93	      H9	36	442,163.469	1,807,688.000	4,291,180.500
94	      H10	36	443,121.281	1,739,122.875	4,402,908.000
95	      H11	36			
96	      H12	36			
1	      A1	37	391,881.812	25,107,042.000	3,873,090.000
2	      A2	37	349,345.219	19,253,694.000	4,322,640.000
3	      A3	37	375,635.406	20,691,860.000	4,678,970.000
4	      A4	37	442,432.812	26,269,778.000	5,228,811.500
5	      A5	37	428,726.938	24,992,660.000	4,844,701.500
6	      A6	37	69,954.336	2,779,715.250	553,919.125
7	      A7	37	92,430.773	3,094,722.500	712,052.062
8	      A8	37	406,414.594	3,014,010.000	4,134,664.500
9	      A9	37	376,848.688	3,019,546.750	3,572,553.750
10	      A10	37	458,640.812	3,229,396.500	4,619,495.500
11	      A11	37	119,466.922	2,131,793.750	966,208.312
12	      A12	37	449,350.594	1,909,395.625	4,608,659.500
13	      B1	37	374,195.812	21,676,104.000	4,331,396.500
14	      B2	37	402,500.688	18,955,562.000	5,026,515.500
15	      B3	37	450,787.812	23,158,506.000	5,380,268.000
16	      B4	37	431,285.375	23,867,714.000	4,828,427.500
17	      B5	37	438,923.688	24,700,916.000	4,934,667.000
18	      B6	37	329,868.000	2,884,972.750	3,199,676.250
19	      B7	37	410,413.750	2,712,431.000	3,958,644.250
20	      B8	37	75,167.070	3,121,443.000	546,833.062
21	      B9	37	391,167.375	3,003,733.250	3,847,469.250
22	      B10	37	345,205.344	3,115,122.500	3,314,401.000
23	      B11	37	101,562.617	1,791,595.125	765,121.000
24	      B12	37	455,311.688	2,045,721.125	4,243,744.000
25	      C1	37	415,161.938	18,241,310.000	4,685,612.000
26	      C2	37	416,717.562	5,868,393.500	4,181,195.000
27	      C3	37	414,354.312	6,375,790.000	4,113,909.750
28	      C4	37	488,276.969	20,261,902.000	4,920,146.500
29	      C5	37	535,430.812	23,687,900.000	5,312,483.000
30	      C6	37	243,518.484	2,760,632.000	2,337,639.000
31	      C7	37	411,205.719	2,641,104.500	4,057,784.250
32	      C8	37	324,456.688	2,805,729.500	3,072,851.750
33	      C9	37	373,691.875	2,659,090.500	3,634,465.000
34	      C10	37	81,993.727	3,276,825.750	567,340.938
35	      C11	37	397,404.688	1,908,322.625	3,944,210.000
36	      C12	37	168,481.016	2,108,208.250	1,424,041.875
37	      D1	37	367,411.781	2,181,651.000	3,515,415.500
38	      D2	37	347,354.000	2,227,775.000	3,269,525.000
39	      D3	37	161,008.203	2,419,016.000	1,470,721.750
40	      D4	37	386,993.906	2,268,782.500	3,707,206.250
41	      D5	37	473,457.938	2,395,840.000	4,479,722.000
42	      D6	37	510,195.094	2,577,167.750	4,913,853.500
43	      D7	37	466,866.688	2,584,359.000	4,407,318.500
44	      D8	37	360,207.781	2,816,274.750	3,357,715.750
45	      D9	37	408,816.531	2,724,406.000	3,823,807.500
46	      D10	37	215,762.922	2,765,502.750	1,896,906.375
47	      D11	37	128,289.945	1,531,113.250	1,035,503.750
48	      D12	37	257,983.281	1,858,156.875	2,398,072.000
49	      E1	37	111,523.320	2,412,057.500	933,236.500
50	      E2	37	63,480.867	2,312,088.750	459,474.469
51	      E3	37	88,178.094	2,272,536.250	712,499.062
52	      E4	37	205,911.109	2,456,894.000	1,821,276.500
53	      E5	37	228,307.734	2,764,923.750	2,033,191.750
54	      E6	37	267,159.625	1,958,256.875	2,471,345.250
55	      E7	37	201,741.859	1,926,681.000	1,815,300.625
56	      E8	37	451,930.250	1,649,209.000	4,315,525.000
57	      E9	37	459,498.156	1,781,067.000	4,426,626.500
58	      E10	37	285,460.125	2,016,587.750	2,599,345.000
59	      E11	37	366,389.750	1,764,862.750	3,472,506.750
60	      E12	37	166,776.859	2,150,289.750	1,432,022.375
61	      F1	37	176,068.672	2,380,593.000	1,527,613.375
62	      F2	37	395,352.344	1,996,579.750	3,765,835.500
63	      F3	37	339,321.188	2,110,356.500	3,207,133.500
64	      F4	37	478,290.625	2,297,787.500	4,581,511.000
65	      F5	37	366,549.094	2,474,325.250	3,443,292.000
66	      F6	37	166,300.422	1,917,522.750	1,483,062.250
67	      F7	37	193,485.891	1,863,378.750	1,734,601.375
68	      F8	37	235,985.625	1,906,215.000	2,119,372.750
69	      F9	37	323,128.938	1,749,414.875	3,084,075.250
70	      F10	37	368,997.344	1,919,068.250	3,521,867.000
71	      F11	37			
72	      F12	37			
73	      G1	37	350,312.688	1,971,060.375	3,263,956.000
74	      G2	37	230,923.609	2,123,551.250	2,033,806.625
75	      G3	37	257,291.594	2,422,203.500	2,336,484.750
76	      G4	37	189,386.219	2,650,603.250	1,690,431.375
77	      G5	37	440,937.000	2,458,275.000	4,213,741.500
78	      G6	37	306,470.281	2,603,475.000	2,878,849.750
79	      G7	37	170,903.922	1,935,027.250	1,485,708.125
80	      G8	37	253,270.453	1,960,864.500	2,211,264.500
81	      G9	37	277,686.844	2,033,551.125	2,599,943.250
82	      G10	37	374,830.844	2,123,451.000	3,552,060.750
83	      G11	37			
84	      G12	37			
85	      H1	37	250,150.578	2,213,273.750	2,264,817.750
86	      H2	37	381,748.312	2,383,612.500	3,606,061.250
87	      H3	37	185,727.812	2,967,797.000	1,589,897.625
88	      H4	37	453,545.469	2,580,424.000	4,316,759.000
89	      H5	37	416,707.656	2,825,635.250	4,029,768.000
90	      H6	37	135,362.562	2,017,209.250	1,229,754.750
91	      H7	37	365,494.500	1,746,370.500	3,609,924.000
92	      H8	37	297,648.906	1,839,822.500	2,806,206.750
93	      H9	37	446,911.188	1,821,583.000	4,339,163.000
94	      H10	37	443,844.219	1,757,302.375	4,410,459.500
95	      H11	37			
96	      H12	37			
1	      A1	38	392,757.250	25,087,900.000	3,875,527.500
2	      A2	38	350,137.656	19,253,826.000	4,322,282.000
3	      A3	38	376,301.656	20,690,222.000	4,679,909.500
4	      A4	38	443,256.531	26,277,828.000	5,236,743.000
5	      A5	38	429,873.875	24,995,264.000	4,853,738.000
6	      A6	38	82,656.414	2,800,714.500	686,359.125
7	      A7	38	113,175.875	3,123,394.000	925,102.500
8	      A8	38	423,500.688	3,029,849.500	4,319,489.500
9	      A9	38	415,611.531	3,040,156.500	3,979,164.000
10	      A10	38	483,301.250	3,244,228.000	4,885,231.000
11	      A11	38	149,238.906	2,134,290.500	1,276,576.625
12	      A12	38	465,496.562	1,913,247.500	4,782,408.000
13	      B1	38	375,622.500	21,676,614.000	4,335,402.500
14	      B2	38	402,064.031	18,964,496.000	5,035,067.000
15	      B3	38	451,520.406	23,161,678.000	5,388,128.000
16	      B4	38	432,314.188	23,874,214.000	4,835,408.000
17	      B5	38	439,549.938	24,715,764.000	4,943,010.000
18	      B6	38	364,094.031	2,899,967.500	3,549,646.500
19	      B7	38	430,711.344	2,722,586.500	4,167,052.750
20	      B8	38	75,523.523	3,149,853.000	548,609.125
21	      B9	38	397,949.094	3,038,340.750	3,910,866.000
22	      B10	38	382,816.906	3,140,286.250	3,711,787.750
23	      B11	38	103,474.898	1,803,596.750	781,921.625
24	      B12	38	474,764.062	2,053,328.500	4,441,589.500
25	      C1	38	415,151.219	18,265,878.000	4,698,159.000
26	      C2	38	417,396.562	6,019,487.000	4,185,887.250
27	      C3	38	414,725.000	6,543,432.000	4,119,615.250
28	      C4	38	489,273.688	20,538,710.000	4,926,110.500
29	      C5	38	535,799.375	23,885,514.000	5,326,880.500
30	      C6	38	273,820.000	2,769,657.000	2,657,432.250
31	      C7	38	418,563.406	2,656,147.250	4,131,667.000
32	      C8	38	353,687.844	2,818,926.750	3,366,444.750
33	      C9	38	398,101.625	2,664,334.500	3,896,653.500
34	      C10	38	99,732.039	3,287,812.500	752,050.125
35	      C11	38	398,613.188	1,930,666.625	3,955,349.500
36	      C12	38	194,388.234	2,120,140.250	1,678,563.250
37	      D1	38	368,855.219	2,197,826.750	3,529,176.000
38	      D2	38	360,287.031	2,237,701.750	3,398,616.750
39	      D3	38	188,563.750	2,437,947.500	1,750,742.250
40	      D4	38	399,444.719	2,277,715.000	3,833,685.500
41	      D5	38	474,902.844	2,417,258.500	4,493,838.000
42	      D6	38	509,907.656	2,601,890.000	4,914,149.000
43	      D7	38	466,175.000	2,611,018.000	4,401,977.000
44	      D8	38	399,088.750	2,815,296.500	3,745,987.750
45	      D9	38	415,286.406	2,748,217.000	3,884,939.250
46	      D10	38	247,130.188	2,827,298.000	2,209,316.250
47	      D11	38	151,315.734	1,529,375.500	1,265,892.000
48	      D12	38	280,202.594	1,873,177.000	2,622,675.000
49	      E1	38	129,711.961	2,455,138.000	1,107,938.750
50	      E2	38	66,727.469	2,339,140.750	493,474.000
51	      E3	38	100,792.758	2,291,876.500	830,883.625
52	      E4	38	231,193.188	2,474,249.000	2,072,304.000
53	      E5	38	255,445.109	2,790,071.750	2,304,404.000
54	      E6	38	284,901.219	1,971,566.250	2,642,704.250
55	      E7	38	231,556.594	1,929,853.750	2,105,163.750
56	      E8	38	453,356.750	1,664,937.750	4,334,984.500
57	      E9	38	462,115.531	1,792,256.125	4,459,896.000
58	      E10	38	308,127.219	2,028,333.500	2,821,654.000
59	      E11	38	373,013.750	1,780,124.250	3,542,905.750
60	      E12	38	184,204.625	2,151,532.250	1,610,196.750
61	      F1	38	208,589.688	2,404,156.250	1,836,049.750
62	      F2	38	397,639.812	2,011,802.125	3,788,242.250
63	      F3	38	336,199.312	2,130,377.000	3,165,189.750
64	      F4	38	479,079.375	2,319,247.750	4,589,063.500
65	      F5	38	401,141.719	2,477,114.250	3,786,409.750
66	      F6	38	184,935.297	1,922,976.625	1,656,079.875
67	      F7	38	219,884.672	1,868,162.000	1,987,390.875
68	      F8	38	255,313.609	1,920,204.625	2,305,831.500
69	      F9	38	347,352.906	1,751,468.375	3,318,315.250
70	      F10	38	376,877.562	1,934,415.500	3,601,217.500
71	      F11	38			
72	      F12	38			
73	      G1	38	351,272.250	1,989,453.250	3,270,098.000
74	      G2	38	267,647.250	2,124,085.750	2,390,578.750
75	      G3	38	296,428.500	2,429,674.250	2,736,228.500
76	      G4	38	214,820.891	2,661,739.000	1,949,583.250
77	      G5	38	458,841.062	2,461,847.250	4,400,155.500
78	      G6	38	332,851.375	2,745,129.000	3,139,725.000
79	      G7	38	186,618.297	1,943,776.000	1,637,172.250
80	      G8	38	271,533.469	1,964,374.875	2,386,243.000
81	      G9	38	302,654.438	2,038,184.625	2,859,321.500
82	      G10	38	388,690.188	2,136,790.750	3,703,383.250
83	      G11	38			
84	      G12	38			
85	      H1	38	278,576.156	2,223,064.750	2,535,827.500
86	      H2	38	403,918.188	2,393,887.500	3,829,440.000
87	      H3	38	219,383.766	2,992,675.250	1,914,058.375
88	      H4	38	460,294.625	2,595,513.250	4,382,386.000
89	      H5	38	423,194.969	2,854,063.750	4,092,480.500
90	      H6	38	146,596.812	2,037,788.750	1,337,159.875
91	      H7	38	383,566.031	1,752,201.500	3,797,385.000
92	      H8	38	311,813.875	1,853,030.250	2,959,714.500
93	      H9	38	449,630.375	1,835,901.875	4,366,162.500
94	      H10	38	444,461.062	1,772,087.750	4,419,597.500
95	      H11	38			
96	      H12	38			
1	      A1	39	393,444.656	25,069,190.000	3,884,078.000
2	      A2	39	350,948.125	19,251,760.000	4,327,995.500
3	      A3	39	377,123.844	20,679,650.000	4,682,644.500
4	      A4	39	444,464.500	26,265,368.000	5,239,548.000
5	      A5	39	430,449.500	24,987,920.000	4,859,562.000
6	      A6	39	101,359.180	2,822,853.500	878,619.438
7	      A7	39	143,573.453	3,148,516.250	1,239,434.625
8	      A8	39	433,743.750	3,048,854.250	4,436,087.000
9	      A9	39	441,289.656	3,069,456.250	4,261,854.500
10	      A10	39	494,867.312	3,262,454.000	5,017,447.000
11	      A11	39	188,134.953	2,128,176.500	1,689,201.500
12	      A12	39	474,641.000	1,920,590.875	4,878,061.000
13	      B1	39	375,839.094	21,670,560.000	4,344,093.500
14	      B2	39	402,313.500	18,964,644.000	5,043,071.500
15	      B3	39	452,038.281	23,156,076.000	5,399,676.000
16	      B4	39	432,744.375	23,864,366.000	4,846,399.500
17	      B5	39	440,427.375	24,711,014.000	4,954,266.500
18	      B6	39	390,725.875	2,919,591.250	3,829,752.250
19	      B7	39	446,126.438	2,735,160.750	4,327,514.000
20	      B8	39	77,415.656	3,177,187.500	570,878.500
21	      B9	39	402,848.719	3,073,359.000	3,961,755.750
22	      B10	39	408,435.844	3,168,669.000	3,987,709.750
23	      B11	39	105,102.406	1,817,688.000	794,973.750
24	      B12	39	486,339.125	2,060,778.250	4,561,930.500
25	      C1	39	415,050.188	18,277,512.000	4,715,553.000
26	      C2	39	417,954.438	6,158,086.500	4,194,596.500
27	      C3	39	414,601.062	6,712,519.000	4,120,731.250
28	      C4	39	489,786.812	20,765,502.000	4,936,042.000
29	      C5	39	536,496.438	24,029,730.000	5,341,153.500
30	      C6	39	317,997.750	2,773,290.250	3,118,376.000
31	      C7	39	424,653.219	2,670,505.250	4,196,211.500
32	      C8	39	377,889.375	2,833,273.000	3,620,504.750
33	      C9	39	416,981.281	2,674,023.000	4,105,102.250
34	      C10	39	135,327.547	3,286,610.750	1,103,808.500
35	      C11	39	399,094.562	1,953,169.875	3,963,612.500
36	      C12	39	224,948.750	2,124,937.000	1,983,455.250
37	      D1	39	369,836.750	2,214,117.750	3,536,084.750
38	      D2	39	366,374.875	2,250,790.750	3,460,496.250
39	      D3	39	221,294.828	2,454,041.000	2,081,547.875
40	      D4	39	406,370.000	2,290,640.000	3,911,003.750
41	      D5	39	476,285.188	2,437,812.750	4,513,462.500
42	      D6	39	510,169.281	2,624,520.750	4,913,274.000
43	      D7	39	465,591.594	2,636,803.750	4,395,484.000
44	      D8	39	425,799.406	2,822,465.000	4,020,064.000
45	      D9	39	419,230.062	2,772,767.500	3,930,740.500
46	      D10	39	287,429.688	2,865,441.750	2,621,665.000
47	      D11	39	177,973.297	1,526,638.250	1,533,578.375
48	      D12	39	306,335.188	1,892,542.625	2,895,140.500
49	      E1	39	150,605.422	2,498,941.750	1,311,242.250
50	      E2	39	83,163.047	2,357,551.000	657,186.062
51	      E3	39	114,555.852	2,308,048.000	966,066.250
52	      E4	39	254,976.891	2,489,014.000	2,306,780.750
53	      E5	39	281,261.781	2,818,033.750	2,563,773.500
54	      E6	39	302,264.094	1,981,843.125	2,810,043.000
55	      E7	39	259,957.750	1,932,594.750	2,387,881.750
56	      E8	39	454,570.844	1,682,521.750	4,347,958.500
57	      E9	39	466,767.125	1,803,023.250	4,508,591.500
58	      E10	39	333,413.531	2,042,487.875	3,072,508.750
59	      E11	39	377,458.156	1,794,926.875	3,590,171.750
60	      E12	39	200,188.625	2,156,250.750	1,770,184.750
61	      F1	39	241,196.672	2,432,027.000	2,153,207.750
62	      F2	39	399,287.250	2,028,196.875	3,806,882.750
63	      F3	39	328,917.000	2,145,936.250	3,094,235.000
64	      F4	39	479,975.000	2,340,885.000	4,602,674.000
65	      F5	39	425,105.938	2,482,601.250	4,027,326.500
66	      F6	39	202,500.359	1,929,526.500	1,827,617.250
67	      F7	39	244,140.109	1,876,510.375	2,222,873.500
68	      F8	39	276,301.750	1,930,220.250	2,516,726.000
69	      F9	39	370,237.188	1,752,944.000	3,546,331.750
70	      F10	39	381,945.250	1,953,603.500	3,651,075.250
71	      F11	39			
72	      F12	39			
73	      G1	39	352,514.875	2,006,375.625	3,282,339.250
74	      G2	39	296,053.344	2,128,861.750	2,676,381.250
75	      G3	39	327,018.812	2,442,023.750	3,046,176.250
76	      G4	39	257,077.172	2,668,188.000	2,384,277.250
77	      G5	39	469,802.750	2,469,000.750	4,508,793.500
78	      G6	39	361,274.875	2,864,115.000	3,419,351.500
79	      G7	39	203,399.984	1,953,077.250	1,803,368.625
80	      G8	39	296,445.906	1,968,960.625	2,639,971.000
81	      G9	39	325,725.750	2,039,218.250	3,099,687.250
82	      G10	39	402,244.688	2,147,396.750	3,847,824.500
83	      G11	39			
84	      G12	39			
85	      H1	39	299,721.062	2,233,046.500	2,743,024.750
86	      H2	39	416,740.750	2,408,185.500	3,958,621.250
87	      H3	39	259,967.875	3,012,055.250	2,313,239.500
88	      H4	39	466,285.281	2,611,268.500	4,442,588.500
89	      H5	39	426,575.031	2,882,760.500	4,137,761.750
90	      H6	39	163,268.375	2,053,310.250	1,501,982.625
91	      H7	39	398,438.938	1,757,006.875	3,950,431.500
92	      H8	39	324,735.750	1,866,095.500	3,090,249.500
93	      H9	39	450,228.844	1,850,630.625	4,379,137.500
94	      H10	39	445,183.938	1,788,755.375	4,427,128.000
95	      H11	39			
96	      H12	39			
1	      A1	40	394,096.969	25,054,184.000	3,886,888.500
2	      A2	40	351,109.156	19,249,100.000	4,332,900.000
3	      A3	40	377,685.031	20,679,894.000	4,691,092.500
4	      A4	40	445,363.531	26,254,902.000	5,249,741.500
5	      A5	40	431,188.219	24,977,394.000	4,867,204.000
6	      A6	40	121,534.789	2,847,966.500	1,085,219.000
7	      A7	40	177,742.281	3,171,417.250	1,597,454.375
8	      A8	40	438,813.844	3,064,372.000	4,508,240.000
9	      A9	40	455,811.844	3,099,752.750	4,414,840.000
10	      A10	40	501,603.969	3,271,843.500	5,087,788.000
11	      A11	40	229,554.953	2,114,416.250	2,130,915.500
12	      A12	40	476,294.000	1,934,684.750	4,900,180.000
13	      B1	40	376,114.469	21,665,444.000	4,348,184.000
14	      B2	40	402,665.000	18,962,574.000	5,053,715.000
15	      B3	40	452,437.250	23,155,984.000	5,410,679.500
16	      B4	40	433,105.625	23,865,672.000	4,856,644.500
17	      B5	40	441,239.062	24,698,404.000	4,964,755.000
18	      B6	40	410,508.719	2,936,131.000	4,034,877.000
19	      B7	40	457,226.406	2,752,097.500	4,440,548.500
20	      B8	40	89,013.336	3,196,139.000	686,781.562
21	      B9	40	406,509.219	3,105,999.000	4,001,448.750
22	      B10	40	423,710.125	3,199,413.750	4,155,520.250
23	      B11	40	106,730.953	1,832,472.875	811,783.625
24	      B12	40	497,144.094	2,063,467.500	4,675,021.500
25	      C1	40	414,846.781	18,276,416.000	4,729,272.000
26	      C2	40	418,836.531	6,295,689.500	4,206,249.500
27	      C3	40	414,940.344	6,878,581.000	4,123,752.500
28	      C4	40	490,743.594	20,975,634.000	4,945,760.500
29	      C5	40	537,665.000	24,162,108.000	5,362,963.000
30	      C6	40	361,865.594	2,774,539.250	3,563,572.000
31	      C7	40	433,166.969	2,678,168.000	4,273,863.000
32	      C8	40	395,997.250	2,850,815.000	3,808,493.500
33	      C9	40	429,866.062	2,688,531.250	4,232,641.000
34	      C10	40	169,859.625	3,294,976.750	1,443,984.750
35	      C11	40	399,709.531	1,972,898.250	3,969,454.000
36	      C12	40	254,817.312	2,124,858.250	2,283,824.750
37	      D1	40	370,628.500	2,233,576.750	3,549,025.750
38	      D2	40	368,127.938	2,264,242.250	3,481,343.250
39	      D3	40	256,200.797	2,464,572.250	2,438,858.000
40	      D4	40	410,260.844	2,301,997.250	3,953,649.750
41	      D5	40	478,505.031	2,459,516.500	4,531,841.500
42	      D6	40	510,216.156	2,646,789.750	4,913,813.500
43	      D7	40	465,187.281	2,662,673.250	4,391,820.500
44	      D8	40	440,769.594	2,833,736.000	4,176,157.000
45	      D9	40	424,127.344	2,794,193.250	3,978,826.250
46	      D10	40	325,628.844	2,888,152.500	3,003,020.750
47	      D11	40	208,880.609	1,524,849.750	1,842,903.500
48	      D12	40	331,008.219	1,918,026.000	3,154,811.500
49	      E1	40	173,743.391	2,542,562.000	1,538,687.125
50	      E2	40	114,300.875	2,367,292.250	962,187.000
51	      E3	40	129,513.953	2,325,384.000	1,115,706.250
52	      E4	40	277,088.938	2,501,538.750	2,520,848.750
53	      E5	40	308,658.469	2,843,709.500	2,833,328.750
54	      E6	40	318,172.188	1,989,311.125	2,960,009.000
55	      E7	40	286,826.469	1,933,719.625	2,656,827.500
56	      E8	40	456,292.594	1,696,872.875	4,361,022.500
57	      E9	40	469,635.719	1,815,432.250	4,541,111.500
58	      E10	40	358,203.000	2,056,404.250	3,327,564.000
59	      E11	40	381,251.469	1,813,536.250	3,626,361.500
60	      E12	40	221,156.500	2,166,123.250	1,986,699.750
61	      F1	40	275,774.781	2,461,313.000	2,487,331.250
62	      F2	40	400,569.969	2,044,295.750	3,817,493.000
63	      F3	40	322,589.594	2,159,155.750	3,040,532.500
64	      F4	40	481,177.844	2,360,739.000	4,613,780.000
65	      F5	40	438,761.375	2,490,843.750	4,164,670.500
66	      F6	40	222,546.359	1,935,960.000	2,015,323.875
67	      F7	40	270,464.438	1,890,521.875	2,488,309.000
68	      F8	40	308,121.969	1,918,531.500	2,827,696.000
69	      F9	40	389,987.375	1,757,259.500	3,747,671.250
70	      F10	40	385,039.188	1,972,469.875	3,689,171.750
71	      F11	40			
72	      F12	40			
73	      G1	40	353,405.906	2,023,498.500	3,292,454.500
74	      G2	40	315,739.469	2,137,630.000	2,876,843.000
75	      G3	40	347,155.438	2,458,734.250	3,251,013.250
76	      G4	40	310,007.625	2,669,385.750	2,912,836.500
77	      G5	40	478,428.688	2,472,611.000	4,592,367.500
78	      G6	40	389,528.219	2,976,133.000	3,698,180.000
79	      G7	40	221,227.375	1,966,676.125	1,974,633.000
80	      G8	40	328,592.531	1,972,548.875	2,948,907.500
81	      G9	40	346,738.906	2,043,980.125	3,314,825.000
82	      G10	40	413,753.344	2,160,464.750	3,966,606.000
83	      G11	40			
84	      G12	40			
85	      H1	40	314,839.438	2,245,740.250	2,891,914.000
86	      H2	40	423,177.500	2,419,546.500	4,019,836.500
87	      H3	40	303,338.531	3,025,808.500	2,732,479.500
88	      H4	40	470,877.156	2,627,840.000	4,490,706.000
89	      H5	40	430,330.062	2,914,378.250	4,169,163.000
90	      H6	40	186,210.562	2,062,800.875	1,731,754.500
91	      H7	40	408,771.406	1,762,217.125	4,057,716.500
92	      H8	40	336,617.188	1,880,200.500	3,206,858.250
93	      H9	40	451,395.156	1,865,784.250	4,393,797.500
94	      H10	40	445,644.438	1,805,851.625	4,433,675.000
95	      H11	40			
96	      H12	40			
1	      A1	41	394,077.562	25,040,140.000	3,891,896.750
2	      A2	41	351,678.531	19,244,286.000	4,337,102.000
3	      A3	41	378,585.031	20,674,860.000	4,698,741.500
4	      A4	41	446,152.656	26,255,882.000	5,257,347.000
5	      A5	41	431,518.656	24,980,108.000	4,878,701.000
6	      A6	41	140,780.297	2,882,116.250	1,285,554.875
7	      A7	41	222,795.812	3,192,435.000	2,067,912.750
8	      A8	41	449,004.344	3,074,911.500	4,623,505.500
9	      A9	41	464,154.812	3,125,884.250	4,515,941.500
10	      A10	41	505,587.750	3,280,644.250	5,141,172.500
11	      A11	41	271,768.750	2,103,719.500	2,589,578.000
12	      A12	41	478,939.031	1,944,989.000	4,941,578.000
13	      B1	41	376,380.312	21,661,102.000	4,352,673.000
14	      B2	41	403,091.312	18,963,864.000	5,066,964.500
15	      B3	41	452,585.469	23,156,180.000	5,423,216.500
16	      B4	41	433,820.781	23,869,450.000	4,869,786.000
17	      B5	41	441,814.750	24,702,610.000	4,976,925.500
18	      B6	41	422,620.031	2,949,779.500	4,161,250.750
19	      B7	41	464,276.938	2,763,638.250	4,508,744.000
20	      B8	41	113,043.125	3,208,449.000	925,713.688
21	      B9	41	408,656.938	3,138,548.500	4,029,012.750
22	      B10	41	431,066.406	3,226,837.750	4,235,116.500
23	      B11	41	109,757.852	1,848,049.875	848,057.500
24	      B12	41	499,481.594	2,066,396.750	4,701,163.000
25	      C1	41	415,102.688	18,287,180.000	4,739,264.000
26	      C2	41	419,954.938	6,431,904.500	4,217,258.000
27	      C3	41	414,842.562	7,040,049.000	4,126,107.750
28	      C4	41	490,960.375	21,167,468.000	4,956,280.000
29	      C5	41	538,226.062	24,279,236.000	5,383,243.000
30	      C6	41	399,456.781	2,774,510.000	3,953,676.000
31	      C7	41	433,782.781	2,688,116.500	4,277,568.500
32	      C8	41	407,529.156	2,866,343.000	3,929,597.000
33	      C9	41	438,517.656	2,701,726.750	4,323,539.000
34	      C10	41	207,572.672	3,313,192.000	1,828,337.125
35	      C11	41	400,474.500	1,988,425.500	3,971,320.750
36	      C12	41	283,133.781	2,125,392.000	2,570,997.750
37	      D1	41	371,872.125	2,249,836.250	3,561,445.500
38	      D2	41	368,125.344	2,275,152.250	3,483,389.250
39	      D3	41	290,757.469	2,474,373.750	2,796,726.750
40	      D4	41	410,927.156	2,313,056.500	3,960,437.000
41	      D5	41	480,235.281	2,477,857.500	4,552,652.500
42	      D6	41	510,206.281	2,666,925.750	4,917,286.500
43	      D7	41	464,981.094	2,686,803.000	4,392,162.500
44	      D8	41	448,449.344	2,844,551.000	4,253,555.000
45	      D9	41	430,636.219	2,812,824.750	4,046,059.500
